Date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,CHG_PCT_1D,VOLATILITY_30D
4/22/1983,160.04,160.76,160.02,160.42,0.23,10.98
4/25/1983,160.43,160.83,158.72,158.81,-1,11.49
4/26/1983,158.81,161.81,158.07,161.81,1.89,12.56
4/27/1983,161.85,162.77,160.76,161.44,-0.23,12.02
4/28/1983,161.44,162.96,161.44,162.95,0.94,12.12
4/29/1983,162.97,164.43,162.72,164.42,0.9,12.25
5/2/1983,164.41,164.42,161.99,162.11,-1.4,13.18
5/3/1983,162.1,162.35,160.8,162.34,0.14,13.05
5/4/1983,162.38,163.64,162.38,163.31,0.6,12.6
5/5/1983,163.35,164.3,163.35,164.28,0.59,12.64
5/6/1983,164.3,166.99,164.3,166.1,1.11,12.71
5/9/1983,166.1,166.46,164.9,165.81,-0.17,12.53
5/10/1983,165.82,166.4,165.74,165.95,0.08,12.46
5/11/1983,165.95,166.3,164.53,164.96,-0.6,12.45
5/12/1983,164.98,165.35,163.82,164.25,-0.43,12.52
5/13/1983,164.26,165.23,164.26,164.9,0.4,12.51
5/16/1983,164.9,164.9,162.33,163.4,-0.91,12.65
5/17/1983,163.4,163.71,162.55,163.71,0.19,12.4
5/18/1983,163.73,165.18,163.16,163.27,-0.27,12.49
5/19/1983,163.27,163.61,161.98,161.99,-0.78,12.78
5/20/1983,161.97,163.09,160.3,162.14,0.09,12.14
5/23/1983,162.06,163.5,160.29,163.43,0.8,12.26
5/24/1983,163.45,165.59,163.45,165.54,1.29,12.65
5/25/1983,165.54,166.21,164.79,166.21,0.4,12.5
5/26/1983,166.22,166.39,165.27,165.48,-0.44,12.61
5/27/1983,165.49,165.49,164.23,164.46,-0.62,12.72
5/31/1983,164.44,164.44,162.12,162.39,-1.26,13.19
6/1/1983,162.38,162.64,161.33,162.55,0.1,12.67
6/2/1983,162.56,164,162.56,163.98,0.88,12.83
6/3/1983,163.96,164.79,163.96,164.42,0.27,12.84
6/6/1983,164.43,165.09,163.75,164.83,0.25,12.39
6/7/1983,164.84,164.93,162.77,162.77,-1.25,11.83
6/8/1983,162.78,162.78,161.35,161.36,-0.87,12.11
6/9/1983,161.37,161.92,160.8,161.83,0.29,11.8
6/10/1983,161.86,162.76,161.86,162.68,0.53,11.58
6/13/1983,162.7,164.84,162.7,164.84,1.33,11.45
6/14/1983,164.87,165.93,164.87,165.53,0.42,11.5
6/15/1983,165.52,167.12,165.07,167.12,0.96,11.7
6/16/1983,167.11,169.38,167.11,169.14,1.21,12.08
6/17/1983,169.11,169.64,168.6,169.13,-0.01,11.68
6/20/1983,169.13,170.1,168.59,169.02,-0.07,11.66
6/21/1983,169.03,170.6,168.25,170.53,0.89,11.92
6/22/1983,170.53,171.6,170.42,170.99,0.27,11.74
6/23/1983,170.99,170.99,170.13,170.57,-0.25,11.67
6/24/1983,170.57,170.69,170.03,170.4,-0.1,11.66
6/27/1983,170.4,170.46,168.32,168.46,-1.14,11.87
6/28/1983,168.45,168.81,165.67,165.68,-1.65,12.99
6/29/1983,165.78,167.09,165.17,166.64,0.58,13.05
6/30/1983,167.64,168.12,166.64,168.11,0.88,12.98
7/1/1983,168.11,168.91,167.77,168.91,0.48,13.02
7/5/1983,166.55,168.8,165.8,166.6,-1.37,13.62
7/6/1983,166.71,168.49,166.49,168.48,1.13,13.5
7/7/1983,168.48,169.15,167.46,167.56,-0.55,13.57
7/8/1983,167.56,167.91,166.95,167.08,-0.29,13.53
7/11/1983,167.09,168.11,167.09,168.11,0.62,13.48
7/12/1983,168.05,168.05,165.51,165.53,-1.53,13.77
7/13/1983,165,165.68,164.77,165.46,-0.04,13.77
7/14/1983,165.61,166.9,165.46,166.01,0.33,13.57
7/15/1983,166.01,166.04,164.03,164.29,-1.04,13.93
7/18/1983,164.28,164.29,163.3,163.95,-0.21,13.92
7/19/1983,163.95,165.18,163.95,164.83,0.54,13.46
7/20/1983,164.89,169.29,164.89,169.29,2.71,15.28
7/21/1983,169.29,169.8,168.33,169.06,-0.14,15.3
7/22/1983,168.51,169.08,168.4,168.89,-0.1,15.27
7/25/1983,167.67,169.74,167.63,169.53,0.38,14.85
7/26/1983,169.62,170.63,169.26,170.35,0.48,14.86
7/27/1983,170.68,170.72,167.49,167.59,-1.62,15.49
7/28/1983,167.32,167.79,164.99,165.04,-1.52,15.69
7/29/1983,165.03,165.03,161.5,162.56,-1.5,16.26
8/1/1983,162.34,162.78,161.55,162.04,-0.32,16.27
8/2/1983,162.06,163.04,161.97,162.01,-0.02,15.96
8/3/1983,162.01,163.44,161.52,163.44,0.88,16.22
8/4/1983,163.28,163.42,159.63,161.33,-1.29,16.58
8/5/1983,161.33,161.88,160.89,161.74,0.25,16.63
8/8/1983,161.73,161.73,159.18,159.18,-1.58,16.92
8/9/1983,159.2,160.14,158.5,160.13,0.6,16.45
8/10/1983,160.11,161.77,159.47,161.54,0.88,16.59
8/11/1983,161.55,162.14,161.41,161.55,0.01,16.31
8/12/1983,161.55,162.6,161.55,162.16,0.38,16.28
8/15/1983,162.22,164.76,162.22,163.71,0.96,16.13
8/16/1983,163.74,164.75,161.76,163.41,-0.18,15.71
8/17/1983,163.58,165.4,163.43,165.29,1.15,16.08
8/18/1983,165.29,165.8,163.55,163.55,-1.05,16.35
8/19/1983,163.58,164.27,163.22,163.98,0.26,16.25
8/22/1983,164.18,165.64,163.77,164.34,0.22,15.62
8/23/1983,164.33,164.33,162.54,162.77,-0.96,15.87
8/24/1983,162.77,162.77,161.2,161.25,-0.93,16.04
8/25/1983,161.27,161.28,159.96,160.84,-0.25,15.78
8/26/1983,160.85,162.96,159.62,162.14,0.81,15.99
8/29/1983,162.14,162.32,160.97,162.25,0.07,15.89
8/30/1983,162.25,163.13,162.25,162.58,0.2,13.5
8/31/1983,162.55,164.4,162.32,164.4,1.12,14.01
9/1/1983,164.4,164.66,163.95,164.23,-0.1,14.01
9/2/1983,164.25,165.07,164.21,165,0.47,14.04
9/6/1983,165.2,167.9,165.03,167.89,1.75,14.99
9/7/1983,167.9,168.48,167.46,167.96,0.04,14.17
9/8/1983,167.96,168.14,167.12,167.77,-0.11,13.35
9/9/1983,167.77,167.77,166.91,166.92,-0.51,12.56
9/12/1983,166.95,169.2,165.27,165.48,-0.86,12.83
9/13/1983,165.48,165.48,164.17,164.8,-0.41,12.91
9/14/1983,164.8,165.42,164.63,165.36,0.34,12.69
9/15/1983,165.39,165.58,164.38,164.38,-0.59,12.17
9/16/1983,164.42,166.57,164.39,166.24,1.13,12.57
9/19/1983,166.27,168.09,166.26,167.62,0.83,11.6
9/20/1983,167.64,170.43,167.38,169.25,0.97,11.77
9/21/1983,169.27,169.3,168.21,168.41,-0.5,11.75
9/22/1983,168.4,169.78,168.22,169.76,0.8,11.9
9/23/1983,169.76,170.17,168.88,169.51,-0.15,11.92
9/26/1983,169.53,170.41,169.16,170.07,0.33,11.68
9/27/1983,170.02,170.02,167.95,168.43,-0.96,12.1
9/28/1983,168.42,168.53,167.52,168.01,-0.25,11.7
9/29/1983,168.02,168.35,167.23,167.23,-0.46,11.31
9/30/1983,167.23,167.23,165.63,166.07,-0.69,11.52
10/3/1983,165.99,166.07,164.93,165.8,-0.16,11.53
10/4/1983,165.81,166.8,165.81,166.27,0.28,11.13
10/5/1983,166.29,167.74,165.92,167.74,0.88,10.92
10/6/1983,167.76,170.28,167.76,170.28,1.51,11.59
10/7/1983,170.32,171.1,170.31,170.8,0.31,11.44
10/10/1983,170.77,172.65,170.05,172.65,1.08,11.74
10/11/1983,172.59,172.59,170.34,170.34,-1.34,12.64
10/12/1983,170.34,170.84,169.34,169.63,-0.42,12.4
10/13/1983,169.63,170.12,169.13,169.88,0.15,12.38
10/14/1983,169.88,169.99,169.18,169.86,-0.01,12.34
10/17/1983,169.85,171.18,169.63,170.43,0.34,11.28
10/18/1983,170.41,170.41,167.67,167.81,-1.54,12.26
10/19/1983,167.81,167.81,165.67,166.73,-0.64,12.4
10/20/1983,166.77,167.35,166.44,166.98,0.15,12.32
10/21/1983,166.97,167.23,164.98,165.95,-0.62,12.18
10/24/1983,165.85,165.99,163.85,165.99,0.02,12.11
10/25/1983,166,167.15,166,166.47,0.29,12.1
10/26/1983,166.49,166.65,165.36,165.38,-0.65,12.13
10/27/1983,165.31,165.38,164.41,164.84,-0.33,11.67
10/28/1983,164.89,165.19,163.23,163.37,-0.89,11.64
10/31/1983,163.37,164.58,162.86,163.55,0.11,11.19
11/1/1983,163.55,163.66,162.37,163.64,0.06,11.14
11/2/1983,165.21,165.21,163.55,164.84,0.73,11.09
11/3/1983,164.84,164.85,163.42,163.45,-0.84,11.31
11/4/1983,162.68,163.42,162.22,162.44,-0.62,11.32
11/7/1983,162.42,162.56,161.84,161.91,-0.33,11.05
11/8/1983,161.91,162.15,161.63,161.76,-0.09,11.04
11/9/1983,161.74,163.98,161.74,163.97,1.37,11.85
11/10/1983,163.99,164.71,163.97,164.41,0.27,11.73
11/11/1983,164.41,166.29,164.34,166.29,1.14,12.23
11/14/1983,166.29,167.58,166.27,166.58,0.17,12.21
11/15/1983,166.58,166.59,165.28,165.36,-0.73,12.1
11/16/1983,165.36,166.41,165.34,166.08,0.44,11.21
11/17/1983,166.08,166.49,165.51,166.13,0.03,11.15
11/18/1983,166.08,166.13,164.5,165.09,-0.63,10.65
11/21/1983,165.04,166.05,165,166.05,0.58,10.2
11/22/1983,166.05,167.26,166.05,166.84,0.48,10.28
11/23/1983,166.88,167.21,166.26,166.96,0.07,10.27
11/25/1983,167.02,168.04,165.95,167.18,0.13,10.28
11/28/1983,167.2,167.22,166.21,166.54,-0.38,10.25
11/29/1983,166.54,167.92,166.17,167.91,0.82,9.53
11/30/1983,167.91,168.07,166.33,166.4,-0.9,9.72
12/1/1983,166.37,166.77,166.08,166.49,0.05,9.71
12/2/1983,166.49,166.7,165.25,165.44,-0.63,9.72
12/5/1983,165.44,165.79,164.71,165.77,0.2,9.74
12/6/1983,165.77,165.93,165.34,165.47,-0.18,9.71
12/7/1983,165.47,166.34,165.35,165.91,0.27,9.54
12/8/1983,165.91,166.01,164.86,165.2,-0.43,9.58
12/9/1983,165.2,165.29,164.5,165.09,-0.07,9.16
12/12/1983,165.13,165.62,164.99,165.62,0.32,9.2
12/13/1983,165.62,165.63,164.85,164.93,-0.42,9.3
12/14/1983,164.93,164.93,163.25,163.33,-0.97,9.5
12/15/1983,163.33,163.33,161.66,161.67,-1.02,9.66
12/16/1983,161.69,162.39,161.58,162.39,0.45,9.59
12/19/1983,162.34,162.88,162.27,162.32,-0.04,9.53
12/20/1983,162.33,162.8,161.64,162,-0.2,9.55
12/21/1983,162,163.57,161.99,163.56,0.96,9.09
12/22/1983,163.56,164.18,163.17,163.27,-0.18,9.06
12/23/1983,163.27,164.17,162.03,163.22,-0.03,8.32
12/27/1983,163.22,164.76,163.22,164.76,0.94,8.82
12/28/1983,164.69,166.26,163.44,165.34,0.35,8.62
12/29/1983,165.33,165.84,164.83,164.86,-0.29,8.55
12/30/1983,164.86,165.05,164.58,164.93,0.04,8.55
1/3/1984,164.93,164.93,163.98,164.04,-0.54,8.5
1/4/1984,164.09,166.78,164.04,166.78,1.67,9.73
1/5/1984,166.78,169.1,166.78,168.81,1.22,10.29
1/6/1984,168.81,169.31,168.49,169.28,0.28,10.31
1/9/1984,169.18,169.46,168.48,168.9,-0.22,10.34
1/10/1984,168.9,169.54,167.87,167.95,-0.56,10.42
1/11/1984,167.95,168.07,167.27,167.79,-0.1,10.13
1/12/1984,167.79,168.4,167.68,167.75,-0.02,9.74
1/13/1984,167.75,168.59,166.64,167.02,-0.44,9.84
1/16/1984,167.02,167.55,166.77,167.18,0.1,9.64
1/17/1984,167.18,167.84,167.01,167.83,0.39,9.68
1/18/1984,167.83,168.34,167.02,167.55,-0.17,9.68
1/19/1984,167.55,167.65,166.67,167.04,-0.3,9.71
1/20/1984,167.04,167.06,165.87,166.21,-0.5,9.74
1/23/1984,166.21,166.21,164.83,164.87,-0.81,10.05
1/24/1984,164.87,166.35,164.84,165.94,0.65,10.2
1/25/1984,165.94,167.12,164.74,164.84,-0.66,10.32
1/26/1984,164.84,165.55,164.12,164.24,-0.36,9.94
1/27/1984,164.24,164.33,163.07,163.94,-0.18,9.43
1/30/1984,164.4,164.67,162.4,162.87,-0.65,9.57
1/31/1984,162.87,163.6,162.03,163.41,0.33,9.62
2/1/1984,163.41,164,162.27,162.74,-0.41,9.68
2/2/1984,162.74,163.36,162.24,163.36,0.38,9.31
2/3/1984,163.44,163.98,160.82,160.91,-1.5,10.34
2/6/1984,160.91,160.91,158.02,158.08,-1.76,11.56
2/7/1984,157.91,158.81,157.01,158.74,0.42,11.22
2/8/1984,158.74,159.07,155.67,155.85,-1.82,12.22
2/9/1984,155.85,156.17,154.3,155.42,-0.28,12.22
2/10/1984,155.42,156.52,155.42,156.3,0.57,12.41
2/13/1984,156.3,156.32,154.13,154.95,-0.86,12.54
2/14/1984,154.95,156.61,154.95,156.61,1.07,11.83
2/15/1984,156.61,157.48,156.1,156.25,-0.23,10.97
2/16/1984,155.94,156.44,155.44,156.13,-0.08,10.86
2/17/1984,156.13,156.8,155.51,155.74,-0.25,10.86
2/21/1984,155.71,155.74,154.47,154.64,-0.71,10.9
2/22/1984,154.52,155.1,153.94,154.31,-0.21,10.89
2/23/1984,154.02,154.45,152.13,154.29,-0.01,10.89
2/24/1984,154.31,157.51,154.29,157.51,2.09,12.96
2/27/1984,157.51,159.58,157.08,159.3,1.14,13.53
2/28/1984,159.3,159.3,156.59,156.82,-1.56,14.05
2/29/1984,156.82,158.27,156.41,157.06,0.15,14.1
3/1/1984,157.06,158.19,156.77,158.19,0.72,14.37
3/2/1984,158.19,159.9,158.19,159.24,0.66,14.56
3/5/1984,159.24,159.24,157.59,157.89,-0.85,14.57
3/6/1984,157.89,158.37,156.21,156.25,-1.04,14.6
3/7/1984,156.25,156.25,153.81,154.57,-1.08,14.77
3/8/1984,154.57,155.8,154.35,155.19,0.4,14.88
3/9/1984,155.12,155.19,153.77,154.35,-0.54,14.91
3/12/1984,154.35,156.35,154.35,156.34,1.29,15.49
3/13/1984,156.34,157.93,156.34,156.78,0.28,15.48
3/14/1984,156.78,157.17,156.22,156.77,-0.01,15.46
3/15/1984,156.78,158.05,156.73,157.41,0.41,15.47
3/16/1984,157.41,160.45,157.41,159.27,1.18,15.33
3/19/1984,159.27,159.27,157.28,157.78,-0.94,14.64
3/20/1984,157.78,159.17,157.78,158.86,0.68,14.73
3/21/1984,158.86,159.26,158.59,158.66,-0.13,13.59
3/22/1984,158.66,158.67,156.61,156.69,-1.24,14.12
3/23/1984,156.69,156.92,156.02,156.86,0.11,14.02
3/26/1984,156.86,157.18,156.31,156.67,-0.12,13.76
3/27/1984,156.67,157.3,156.61,157.3,0.4,13.44
3/28/1984,157.3,159.9,157.3,159.88,1.64,14.25
3/29/1984,159.88,160.46,159.52,159.52,-0.23,14.28
3/30/1984,159.52,159.52,158.92,159.18,-0.21,14.27
4/2/1984,159.18,159.87,157.63,157.98,-0.75,14.29
4/3/1984,157.99,158.27,157.17,157.66,-0.2,14.29
4/4/1984,157.66,158.11,157.29,157.54,-0.08,14.3
4/5/1984,157.54,158.1,154.96,155.04,-1.59,13.75
4/6/1984,155.04,155.48,154.12,155.48,0.28,13.3
4/9/1984,155.48,155.86,154.71,155.45,-0.02,12.48
4/10/1984,155.45,156.57,155.45,155.87,0.27,12.5
4/11/1984,155.93,156.31,154.9,155,-0.56,12.38
4/12/1984,155,157.74,154.17,157.73,1.76,13.36
4/13/1984,157.73,158.87,157.13,157.31,-0.27,13.14
4/16/1984,157.31,158.35,156.49,158.32,0.64,12.88
4/17/1984,158.32,159.59,158.32,158.97,0.41,12.43
4/18/1984,158.97,158.97,157.64,157.9,-0.67,12.61
4/19/1984,157.9,158.02,157.1,158.02,0.08,12.47
4/23/1984,158.02,158.05,156.79,156.8,-0.77,12.14
4/24/1984,156.8,158.38,156.63,158.07,0.81,12.35
4/25/1984,158.07,158.77,157.8,158.65,0.37,12.39
4/26/1984,158.65,160.5,158.65,160.3,1.04,12.7
4/27/1984,160.3,160.69,159.77,159.89,-0.26,12.26
4/30/1984,159.89,160.43,159.3,160.05,0.1,11.9
5/1/1984,160.05,161.69,160.05,161.68,1.02,12.1
5/2/1984,161.68,162.11,161.41,161.9,0.14,12.09
5/3/1984,161.9,161.9,160.95,161.2,-0.43,11.49
5/4/1984,161.2,161.2,158.93,159.11,-1.3,12.23
5/7/1984,159.11,159.48,158.63,159.47,0.23,12.23
5/8/1984,159.47,160.52,159.14,160.52,0.66,12.32
5/9/1984,160.52,161.31,159.39,160.11,-0.26,11.37
5/10/1984,160.11,160.45,159.61,160,-0.07,11.35
5/11/1984,160,160,157.42,158.49,-0.94,11.69
5/14/1984,158.49,158.49,157.2,157.5,-0.62,11.62
5/15/1984,157.5,158.27,157.29,158,0.32,11.64
5/16/1984,158,158.41,157.83,157.99,-0.01,11.64
5/17/1984,157.99,157.99,156.15,156.57,-0.9,10.91
5/18/1984,156.57,156.77,155.24,155.78,-0.5,11
5/21/1984,155.78,156.11,154.63,154.73,-0.67,11.19
5/22/1984,154.73,154.73,152.99,153.88,-0.55,11.26
5/23/1984,153.88,154.02,153.1,153.15,-0.47,11.23
5/24/1984,153.15,153.15,150.8,151.23,-1.25,10.36
5/25/1984,151.23,152.02,150.85,151.62,0.26,10.42
5/29/1984,151.62,151.86,149.95,150.29,-0.88,10.38
5/30/1984,150.29,151.43,148.68,150.35,0.04,10.24
5/31/1984,150.35,150.69,149.76,150.55,0.13,10.17
6/1/1984,150.55,153.24,150.55,153.24,1.79,11.7
6/4/1984,153.24,155.1,153.24,154.34,0.72,11.76
6/5/1984,154.34,154.34,153.28,153.65,-0.45,11.5
6/6/1984,153.65,155.03,153.38,155.01,0.89,11.79
6/7/1984,155.01,155.11,154.36,154.92,-0.06,11.28
6/8/1984,154.92,155.4,154.57,155.17,0.16,11.3
6/11/1984,155.17,155.17,153,153.06,-1.36,11.89
6/12/1984,153.06,153.07,151.61,152.19,-0.57,11.38
6/13/1984,152.19,152.85,151.86,152.13,-0.04,11.35
6/14/1984,152.12,152.14,150.31,150.39,-1.14,11.67
6/15/1984,150.49,150.71,149.02,149.03,-0.9,11.39
6/18/1984,149.03,151.92,148.53,151.73,1.81,12.85
6/19/1984,151.73,153,151.73,152.61,0.58,12.8
6/20/1984,151.89,154.84,150.96,154.84,1.46,13.69
6/21/1984,154.84,155.64,154.05,154.51,-0.21,13.69
6/22/1984,154.51,154.92,153.89,154.46,-0.03,13.45
6/25/1984,154.46,154.67,153.86,153.97,-0.32,13.37
6/26/1984,153.97,153.97,152.47,152.71,-0.82,13.49
6/27/1984,152.71,152.88,151.3,151.64,-0.7,13.6
6/28/1984,151.64,153.07,151.62,152.84,0.79,13.66
6/29/1984,152.84,154.08,152.82,153.18,0.22,13.63
7/2/1984,153.16,153.22,152.44,153.2,0.01,13.49
7/3/1984,153.2,153.86,153.1,153.7,0.33,13.44
7/5/1984,153.7,153.87,152.71,152.76,-0.61,13.49
7/6/1984,152.76,152.76,151.63,152.24,-0.34,12.96
7/9/1984,152.24,153.53,151.44,153.36,0.74,13.12
7/10/1984,153.36,153.53,152.57,152.89,-0.31,12.86
7/11/1984,152.89,152.89,150.55,150.56,-1.52,13.72
7/12/1984,150.56,151.06,149.63,150.03,-0.35,13.75
7/13/1984,150.03,151.16,150.03,150.88,0.57,12.74
7/16/1984,150.88,151.61,150.01,151.6,0.48,12.62
7/17/1984,151.6,152.6,151.26,152.38,0.51,12.68
7/18/1984,152.38,152.38,151.11,151.4,-0.64,12.48
7/19/1984,151.4,151.4,150.27,150.37,-0.68,12.61
7/20/1984,150.37,150.58,149.07,149.55,-0.55,12.65
7/23/1984,149.55,149.55,147.85,148.95,-0.4,12.09
7/24/1984,148.95,149.28,147.78,147.82,-0.76,12.17
7/25/1984,147.82,149.3,147.26,148.83,0.68,12.39
7/26/1984,148.83,150.16,148.83,150.08,0.84,12.22
7/27/1984,150.08,151.38,149.99,151.19,0.74,12.09
7/30/1984,151.19,151.19,150.14,150.19,-0.66,10.98
7/31/1984,150.19,150.77,149.65,150.66,0.31,10.87
8/1/1984,150.66,154.08,150.66,154.08,2.27,12.08
8/2/1984,154.08,157.99,154.08,157.99,2.54,14.22
8/3/1984,160.28,162.56,157.99,162.35,2.76,16.27
8/6/1984,162.35,165.27,162.09,162.6,0.15,16.2
8/7/1984,162.6,163.58,160.81,162.71,0.07,15.9
8/8/1984,162.71,163.87,161.75,161.75,-0.59,15.84
8/9/1984,161.75,165.88,161.47,165.54,2.34,16.97
8/10/1984,165.54,168.59,165.24,165.42,-0.07,17
8/13/1984,164.84,165.49,163.98,165.43,0.01,17
8/14/1984,165.43,166.09,164.28,164.42,-0.61,17.2
8/15/1984,164.42,164.42,162.75,162.8,-0.99,17.41
8/16/1984,162.8,164.42,162.75,163.77,0.6,17.36
8/17/1984,164.3,164.61,163.78,164.14,0.23,17.29
8/20/1984,164.14,164.94,163.76,164.94,0.49,17.22
8/21/1984,164.94,168.22,164.93,167.83,1.75,16.84
8/22/1984,167.83,168.8,166.92,167.06,-0.46,16.88
8/23/1984,167.06,167.78,166.61,167.12,0.04,16.9
8/24/1984,167.12,167.52,167.12,167.51,0.23,16.9
8/27/1984,167.51,167.51,165.81,166.44,-0.64,17.14
8/28/1984,166.44,167.43,166.21,167.4,0.58,16.9
8/29/1984,167.4,168.21,167.03,167.1,-0.18,16.68
8/30/1984,167.1,167.19,166.55,166.6,-0.3,16.58
8/31/1984,166.6,166.68,165.78,166.68,0.05,16.43
9/4/1984,166.68,166.68,164.73,164.88,-1.08,16.67
9/5/1984,164.88,164.88,163.84,164.29,-0.36,16.79
9/6/1984,164.29,165.95,164.29,165.65,0.83,16.78
9/7/1984,165.65,166.31,164.22,164.37,-0.77,17.06
9/10/1984,164.37,165.05,163.06,164.26,-0.07,16.84
9/11/1984,165.22,166.17,164.26,164.45,0.12,16.85
9/12/1984,164.45,164.81,164.14,164.68,0.14,15.74
9/13/1984,164.68,167.94,164.68,167.94,1.98,15.08
9/14/1984,167.94,169.65,167.94,168.78,0.5,12.96
9/17/1984,168.78,169.37,167.99,168.87,0.05,12.96
9/18/1984,168.87,168.87,167.64,167.65,-0.72,13.21
9/19/1984,167.65,168.76,166.89,166.94,-0.42,13.14
9/20/1984,166.94,167.47,166.7,167.47,0.32,11.25
9/21/1984,167.47,168.67,165.66,165.67,-1.07,11.74
9/24/1984,165.67,166.12,164.98,165.28,-0.24,11.76
9/25/1984,165.28,165.97,164.45,165.62,0.21,11.62
9/26/1984,165.62,167.2,165.61,166.28,0.4,11.23
9/27/1984,166.75,167.18,166.28,166.96,0.41,11.17
9/28/1984,166.96,166.96,165.77,166.1,-0.52,11.29
10/1/1984,166.1,166.1,164.48,164.62,-0.89,11.54
10/2/1984,164.62,165.24,163.55,163.59,-0.63,10.33
10/3/1984,163.59,163.59,162.2,162.44,-0.7,10.44
10/4/1984,162.44,163.16,162.44,162.92,0.3,10.49
10/5/1984,162.92,163.32,162.51,162.68,-0.15,10.45
10/8/1984,162.68,162.68,161.8,162.13,-0.34,10.34
10/9/1984,162.13,162.84,161.62,161.67,-0.28,10.15
10/10/1984,161.67,162.12,160.02,162.11,0.27,10.21
10/11/1984,162.11,162.87,162,162.78,0.41,10.31
10/12/1984,162.78,164.47,162.78,164.18,0.86,10.68
10/15/1984,164.18,166.15,164.09,165.77,0.97,10.6
10/16/1984,165.78,165.78,164.66,164.78,-0.6,10.7
10/17/1984,164.78,165.04,163.71,164.14,-0.39,10.46
10/18/1984,164.14,168.1,163.8,168.1,2.41,12.46
10/19/1984,168.08,169.62,167.31,167.96,-0.08,12.46
10/22/1984,167.96,168.36,167.26,167.36,-0.36,12.53
10/23/1984,167.36,168.27,166.83,167.09,-0.16,12.54
10/24/1984,167.09,167.54,166.82,167.2,0.07,11.06
10/25/1984,167.2,167.62,166.17,166.31,-0.53,11.05
10/26/1984,166.31,166.31,164.93,165.29,-0.61,11.17
10/29/1984,165.29,165.29,164.67,164.78,-0.31,11.01
10/30/1984,164.78,167.33,164.78,166.84,1.25,11.61
10/31/1984,166.74,166.95,165.99,166.09,-0.45,11.64
11/1/1984,166.09,167.83,166.09,167.49,0.84,11.45
11/2/1984,167.49,167.95,167.24,167.42,-0.04,11.42
11/5/1984,167.42,168.65,167.33,168.58,0.69,11.58
11/6/1984,168.58,170.41,168.58,170.41,1.09,11.94
11/7/1984,170.41,170.41,168.44,169.17,-0.73,12.13
11/8/1984,169.19,169.27,168.27,168.68,-0.29,12.06
11/9/1984,168.68,169.46,167.44,167.6,-0.64,11.89
11/12/1984,167.65,167.68,166.67,167.36,-0.14,11.72
11/13/1984,167.36,167.38,165.79,165.97,-0.83,11.81
11/14/1984,165.97,166.43,165.39,165.99,0.01,11.79
11/15/1984,165.99,166.49,165.61,165.89,-0.06,11.78
11/16/1984,165.89,166.24,164.09,164.1,-1.08,12.22
11/19/1984,164.1,164.34,163.03,163.1,-0.61,12.34
11/20/1984,163.1,164.47,163.1,164.18,0.66,12.46
11/21/1984,164.18,164.68,163.29,164.52,0.21,12.42
11/23/1984,164.52,166.92,164.52,166.92,1.46,12.9
11/26/1984,166.92,166.92,165.37,165.55,-0.82,12.84
11/27/1984,165.55,166.85,165.07,166.29,0.45,12.78
11/28/1984,166.29,166.9,164.97,165.02,-0.76,12.94
11/29/1984,165.02,165.02,163.78,163.91,-0.67,10.82
11/30/1984,163.91,163.91,162.99,163.58,-0.2,10.82
12/3/1984,163.58,163.58,162.29,162.82,-0.46,10.85
12/4/1984,162.82,163.91,162.82,163.38,0.34,10.93
12/5/1984,163.38,163.4,161.93,162.1,-0.78,11.12
12/6/1984,162.1,163.11,161.76,162.76,0.41,11.14
12/7/1984,162.76,163.31,162.26,162.26,-0.31,11.04
12/10/1984,162.26,163.32,161.54,162.83,0.35,11.08
12/11/1984,162.83,163.18,162.56,163.07,0.15,10.36
12/12/1984,163.07,163.18,162.55,162.63,-0.27,10.32
12/13/1984,162.63,162.92,161.54,161.81,-0.5,10
12/14/1984,161.81,163.53,161.63,162.69,0.54,10.19
12/17/1984,162.69,163.63,162.44,163.61,0.57,10.1
12/18/1984,163.61,168.11,163.61,168.11,2.75,12.72
12/19/1984,168.11,169.03,166.84,167.16,-0.57,12.65
12/20/1984,167.16,167.58,166.29,166.38,-0.47,12.7
12/21/1984,166.34,166.38,164.62,165.51,-0.52,12.65
12/24/1984,165.51,166.93,165.5,166.76,0.76,12.87
12/26/1984,166.76,166.76,166.29,166.47,-0.17,12.62
12/27/1984,166.47,166.5,165.62,165.75,-0.43,12.69
12/28/1984,165.75,166.32,165.67,166.26,0.31,12.73
12/31/1984,166.26,167.34,166.06,167.24,0.59,12.37
1/2/1985,167.2,167.24,165.19,165.37,-1.12,12.72
1/3/1985,165.37,166.11,164.38,164.57,-0.48,12.67
1/4/1985,164.55,164.57,163.36,163.68,-0.54,12.76
1/7/1985,163.68,164.71,163.68,164.24,0.34,11.99
1/8/1985,164.24,164.59,163.91,163.99,-0.15,11.76
1/9/1985,163.99,165.57,163.99,165.18,0.73,11.89
1/10/1985,165.18,168.31,164.99,168.31,1.89,12.94
1/11/1985,168.31,168.72,167.58,167.91,-0.24,12.78
1/14/1985,167.91,170.55,167.58,170.51,1.55,13.46
1/15/1985,170.51,171.82,170.4,170.81,0.18,13.32
1/16/1985,170.81,171.94,170.41,171.19,0.22,13.31
1/17/1985,171.19,171.34,170.23,170.73,-0.27,13.06
1/18/1985,170.73,171.42,170.66,171.32,0.35,13.05
1/21/1985,171.32,175.42,171.31,175.23,2.28,14.36
1/22/1985,175.23,176.62,175.15,175.48,0.14,14.36
